alt,temp,pres
37908.8767716696,1.32827615737915,0.000509655597882587
37899.7817586744,1.33397686481476,0.000510583506418441
37889.1819921423,1.34048986434937,0.000511667067755596
37878.5944798809,1.34685683250427,0.000512751671947696
37869.5285804702,1.35219967365265,0.000513682226340635
37858.9629360073,1.35830104351044,0.000514768850779746
37849.9157909041,1.36341953277588,0.00051570113167149
37839.3718797592,1.36926317214966,0.000516789780512267
37828.8396808831,1.37497138977051,0.000517879514388441
37819.8214456082,1.37975788116455,0.000518814429124591
37809.3113875603,1.38521957397461,0.000519906130060492
37798.8131110511,1.39055180549622,0.000520998900542762
37789.8238548586,1.3950207233429,0.000521936421571032
37779.3471119499,1.40011787414551,0.00052303120689023
37768.8818816132,1.40509128570557,0.000524127081759757
37759.9210665571,1.40925717353821,0.00052506724514078
37749.4777080659,1.41400611400604,0.000526165084349725
37739.0459273374,1.41863679885864,0.000527263998071814
37728.6252516682,1.42315137386322,0.000528364033408598
37719.7026257511,1.42692971229553,0.000529307754129009
37709.3035489096,1.43123340606689,0.000530409762120573
37698.9161843382,1.43542611598969,0.000531512819424592
37688.5398555472,1.43950951099396,0.00053261699511212
37679.6551457767,1.44292402267456,0.000533564265970157
37669.3002120565,1.4468092918396,0.000534670415507862
37658.9561103568,1.45059013366699,0.000535777697528102
37648.6237902024,1.45426857471466,0.000536886007616288
37639.7763852801,1.45734107494354,0.000537836858206054
37629.4649874601,1.46083331108093,0.000538947172664023
37619.1651674132,1.46422743797302,0.000540058528727043
37608.8759104075,1.46752524375916,0.000541171033219575
37598.598031497,1.47072839736938,0.000542284595403696
37589.7976875262,1.47339975833893,0.00054323989404721
37579.5405964407,1.47643077373505,0.000544355450107545
37569.2949486524,1.47937142848969,0.000545472048587629
37559.0604059137,1.48222327232361,0.000546589723485976
37548.8367644682,1.48498749732971,0.000547708494358191
37538.6245663209,1.4876651763916,0.00054882829907058
37529.8798128114,1.48989284038544,0.000549789012585409
37519.6879257127,1.49241423606873,0.000550910833053248
37509.5072088795,1.49485337734222,0.000552033709272759
37499.3371895821,1.49721193313599,0.000553157690672363
37489.1778678317,1.49949085712433,0.000554282774686627
37479.029378101,1.50169157981873,0.000555408943801572
37468.8919934286,1.50381541252136,0.000556536164946275
37458.7656445334,1.50586354732513,0.000557664442970752
37448.6499279573,1.50783717632294,0.000558793820122021
37439.9879794721,1.50947058200836,0.000559762707782501
37429.8924394414,1.51130938529968,0.000560894070935809
37419.8075317306,1.51307702064514,0.000562026525610799
37409.7333908174,1.51477515697479,0.000563160054043683
37399.670220477,1.51640427112579,0.000564294630515519
37389.6175438999,1.51796627044678,0.000565430306074471
37379.5756341286,1.51946139335632,0.00056656704722133
37369.5444218928,1.5208911895752,0.000567704859062837
37359.5236382325,1.52225661277771,0.000568843769474871
37349.5136865809,1.52355933189392,0.00056998372991561
37339.5142287036,1.52479982376099,0.00057112477617997
37329.5256721256,1.52597916126251,0.000572266859004673
37319.5474055586,1.52709853649139,0.000573410045581274
37309.5798365227,1.52815890312195,0.000574554286576137
37299.6218810066,1.52916145324707,0.000575699704005222
37289.6750305508,1.53010666370392,0.000576846123726978
37279.7387431433,1.53099584579468,0.000577993605295713
37269.8126805377,1.53182983398438,0.000579142185149056
37259.8969772165,1.5326099395752,0.000580291845159429
37249.9918369334,1.5333366394043,0.000581442559008245
37238.6842522366,1.53410291671753,0.000582758989208983
37228.8012568486,1.53471863269806,0.000583912009243942
37218.9284169714,1.53528380393982,0.00058506612226085
37209.0656674118,1.53579950332642,0.000586221333370648
37199.213615385,1.5362663269043,0.00058737756874143
37189.3713806438,1.53668510913849,0.000588534929052214
37179.5395744699,1.53705716133118,0.000589693339876486
37169.7179890233,1.53738284111023,0.000590852823005557
37159.9061556628,1.53766286373138,0.000592013431291255
37148.7056196488,1.53792822360992,0.000593341091338829
37138.9155848116,1.53811347484589,0.000594503995446043
37129.135571024,1.53825581073761,0.000595667984913338
37119.3659165193,1.53835594654083,0.000596833016821688
37109.6061485728,1.53841483592987,0.000597999144915455
37099.8566054311,1.53843247890472,0.000599166326187126
37088.7263511842,1.53840363025665,0.000600501586524528
37078.9981378861,1.53833663463593,0.000601671085373602
37069.2800148954,1.53823101520538,0.000602841645291811
37059.5715746956,1.53808772563934,0.000604013312843442
37049.8732900081,1.53790712356567,0.000605186028421997
37038.8012710575,1.53765618801117,0.000606527639543975
37029.1241124686,1.53739821910858,0.000607702669103868
37019.4568404441,1.53710544109344,0.000608878771110399
37009.7991819413,1.53677785396576,0.000610055976297839
36998.7739468795,1.53636205196381,0.000611402662614167
36989.1371414445,1.53596317768097,0.000612582192640255
36979.5103570598,1.53553175926209,0.000613762768128085
36969.8929824289,1.5350683927536,0.000614944461538361
36958.9139240518,1.53450059890747,0.000616296247357903
36949.3174717616,1.53397119045258,0.000617480234709815
36939.7308367398,1.53341162204742,0.000618665281937652
36928.7865158024,1.53273594379425,0.00062002093935181
36919.2203303818,1.53211402893066,0.000621208321916563
36909.6641007928,1.53146386146545,0.000622396739103583
36898.7541097397,1.53068709373474,0.00062375629040522
36889.2181259784,1.52997899055481,0.000624947051524088
36879.691690534,1.52924346923828,0.000626138890110054
36868.8161638548,1.52837133407593,0.000627502290383759
36859.3099742563,1.52758073806763,0.000628696456370724
36849.8136019424,1.52676546573639,0.000629891658144652
36838.9722666263,1.525803565979,0.000631258913232597
36829.4958671267,1.52493619918823,0.000632456460047898
36818.6768764352,1.52391624450684,0.000633826449815619
36809.2205149456,1.5229994058609,0.000635026322507862
36799.7737017728,1.52206015586853,0.00063622725165233
36788.9887679536,1.52095997333527,0.000637601066531322
36779.5619968583,1.51997435092926,0.000638804304301149
36768.7999496395,1.51882219314575,0.000640180753528977
36759.3931554224,1.51779222488403,0.000641386296925976
36749.9955019804,1.51674234867096,0.000642592935756988
36739.2667699193,1.51551818847656,0.000643973257624928
36729.8890240714,1.51442682743073,0.000645182194490064
36719.1828403634,1.51315665245056,0.000646565162413191
36709.824594586,1.51202583312988,0.00064777643874262
36699.140551718,1.5107114315033,0.000649162092903107
36689.8023480282,1.50954270362854,0.000650375627344476
36679.1405804876,1.50818634033203,0.000651763937754068
36669.8216731227,1.50698208808899,0.000652979816020423
36659.1830611714,1.50558602809906,0.000654370654930969
36649.8835193994,1.5043478012085,0.000655588856900477
36639.2667100505,1.50291347503662,0.000656982388244344
36629.9866683588,1.50164270401001,0.000658202885311771
36619.3911195749,1.50017249584198,0.000659599168384793
36608.8080288275,1.49868392944336,0.000660996766525782
36599.5575082393,1.49736666679382,0.000662220811321989
36588.9958166297,1.49584436416626,0.000663621124166669
36579.7639851315,1.49449872970581,0.000664847543708199
36569.2246381249,1.49294531345367,0.000666250433537758
36558.6965306598,1.49137592315674,0.000667654782766243
36549.4942202811,1.48998987674713,0.00066888470754208
36538.9877809265,1.48839151859283,0.000670291704601103
36529.8045671778,1.48698115348816,0.000671523922226675
36519.319930413,1.48535597324371,0.000672933536521017
36508.8466676706,1.48371684551239,0.000674344575771609
36499.6921599997,1.48227167129517,0.000675580365249864
36489.240292325,1.48060750961304,0.000676994057624694
36478.8000717213,1.47893106937408,0.000678409127937788
36469.6740011452,1.47745418548584,0.000679648500570843
36459.254768081,1.47575533390045,0.00068106626048153
36448.8469131215,1.47404515743256,0.00068248542478691
36439.7495526824,1.47253966331482,0.000683728318330536
36429.3628238199,1.47080934047699,0.000685150134753833
36418.9878765033,1.46906888484955,0.000686573290070563
36409.9186841882,1.46753811836243,0.000687819753212136
36399.5643209594,1.46577954292297,0.000689245616205848
36389.2211972674,1.4640120267868,0.000690672882469357
36378.8893131203,1.46223604679108,0.000692101548484033
36369.8577679856,1.46067500114441,0.000693352827517421
36359.5470099495,1.45888388156891,0.000694784101410542
36349.2469494409,1.45708477497101,0.000696216840291381
36338.957586466,1.45527851581573,0.000697651041043075
36329.9638229861,1.45369243621826,0.000698907072040625
36319.6955861261,1.45187401771545,0.00070034385553157
36309.4376392652,1.45004904270172,0.000701782148431991
36299.1917470034,1.4482182264328,0.000703221699734649
36288.9558757726,1.44638204574585,0.000704662791668345
36278.7313826469,1.44454038143158,0.000706105229960429
36269.79354789,1.44292509555817,0.000707368569149707
36259.5892313153,1.44107449054718,0.000708813685854694
36249.3960197961,1.43921959400177,0.000710260177359443
36239.2135058144,1.4373607635498,0.00071170809804443
36229.0416893678,1.43549811840057,0.000713157444621498
36218.8807049395,1.43363225460052,0.000714608194565756
36209.998391405,1.43199706077576,0.000715878797629497
36199.8575835698,1.43012571334839,0.000717332188852231
36189.7274732575,1.42825198173523,0.000718786992928736
36179.607657034,1.4263756275177,0.000720243264607069
36169.4988073028,1.42449724674225,0.000721700903803298
36159.4002516543,1.42261719703674,0.000723160004136437
36149.3128010613,1.42073595523834,0.000724620445016935
36139.2352370163,1.41885340213776,0.000726082399605548
36129.1687780268,1.41697001457214,0.000727545687864963
36119.1127476068,1.41508603096008,0.000729010404609505
36109.0674147034,1.41320180892944,0.000730476507307028
36099.0323758973,1.41131782531738,0.00073194405152112
36089.0077615781,1.40943360328674,0.000733413014973037
36078.9937103231,1.40754950046539,0.000734883374012049
36068.9895415356,1.40566611289978,0.000736355225449427
36058.9962088665,1.40378367900848,0.000737828425724009
36049.013031725,1.40190231800079,0.000739303071775034
36039.0401445853,1.40002226829529,0.000740779140572626
36029.0778204935,1.39814400672913,0.000742256588341805
36019.1259249795,1.39626729488373,0.000743735431586128
36009.1840504978,1.39439272880554,0.000745215727652696
35999.252197055,1.39252042770386,0.000746697473492646
35989.3307721756,1.39065051078796,0.000748180605062882
35979.4196413709,1.38878333568573,0.000749665139087187
35969.5185316011,1.38691926002502,0.000751151113248323
35959.6274428697,1.38505840301514,0.000752638524438068
35949.7469171864,1.38320064544678,0.000754127287785081
35939.8762739857,1.38134658336639,0.000755617502516875
35928.7838381877,1.37926506996155,0.000757295691076326
35918.9347286405,1.37741899490356,0.00075878889891531
35909.0957746203,1.37557721138,0.000760283506789177
35899.2658921045,1.37373960018158,0.0007617796765355
35889.4467071207,1.37190639972687,0.000763277157571557
35879.6374086972,1.37007808685303,0.000764776070103382
35869.8382657942,1.36825454235077,0.000766276369789062
35858.8257252959,1.36620938777924,0.00076796595968575
35849.0474395221,1.36439681053162,0.000769469307347441
35839.2793133593,1.36259007453918,0.000770974031357624
35829.5208006937,1.36078882217407,0.000772480212659279
35819.7723090664,1.35899353027344,0.000773987785215484
35808.8169198647,1.35698080062866,0.00077568551194782
35799.0894198428,1.35519850254059,0.000777196077041317
35789.3719408816,1.35342252254486,0.000778708023102149
35779.6636679085,1.35165321826935,0.000780221473937832
35769.9644664453,1.34989082813263,0.000781736447919745
35759.0658169937,1.34791588783264,0.000783442280674511
35749.3882836597,1.34616792201996,0.000784960106840164
35739.7198218231,1.34442734718323,0.000786479446702805
35728.8544834648,1.34247803688049,0.00078819037807536
35719.2071477337,1.34075319766998,0.000789712633614467
35709.569022067,1.33903574943542,0.000791236371662055
35699.9407829503,1.33732640743256,0.000792761482201386
35689.1202723299,1.3354127407074,0.000794478956734725
35679.512482819,1.33372032642365,0.000796007061753957
35669.9134958374,1.33203613758087,0.000797536701869191
35659.1264348729,1.33015143871307,0.00079925917464886
35649.5478975113,1.32848536968231,0.000800791788974563
35639.9789736562,1.3268278837204,0.000802325799520737
35629.2249507367,1.3249739408493,0.00080405330262395
35619.6757959288,1.32333552837372,0.000805590375824732
35608.9442521142,1.32150316238403,0.000807321278369856
35599.4154839948,1.31988430023193,0.000808861300808189
35589.895918211,1.31827473640442,0.00081040276942722
35579.1975771005,1.31647539138794,0.000812138618889761
35569.6978540031,1.31488597393036,0.000813683104043396
35559.0218010965,1.31310999393463,0.00081542234498001
35549.5418650639,1.3115416765213,0.000816969841868449
35538.8880137273,1.30978953838348,0.000818712472831601
35529.4277529333,1.30824303627014,0.000820262985897368
35519.9767348717,1.30670666694641,0.000821814916227333
35509.3553249507,1.30499064922333,0.000823562538413199
35499.9238219345,1.30347657203674,0.000825117491020047
35489.324302614,1.30178618431091,0.000826868516125282
35479.9122122526,1.30029487609863,0.000828426494287377
35469.3344836861,1.29863011837006,0.000830180923540451
35459.9417171489,1.29716205596924,0.000831741928417414
35449.3856845816,1.29552412033081,0.000833499762317472
35438.8411460036,1.29390025138855,0.00083525939119347
35429.4778314277,1.29246914386749,0.000836825015966986
35418.9548892555,1.29087257385254,0.000838588042790431
35409.6107380334,1.28946590423584,0.000840156686796421
35399.1093208194,1.28789710998535,0.000841923108319671
35389.7842693995,1.28651547431946,0.000843494768701733
35379.3042751366,1.28497517108917,0.000845264586890611
35369.9981956617,1.28361868858337,0.000846839271735736
35359.5394919119,1.28210723400116,0.00084861249386405
35349.0920401859,1.28061139583588,0.000850387515277038
35339.8148126029,1.2792946100235,0.000851966827691506
35329.3884852009,1.27782833576202,0.000853745258314304
35318.973295717,1.27637767791748,0.000855525495549681
35309.7247125694,1.27510178089142,0.000857109439759041
35299.3305467957,1.27368128299713,0.000858893080584156
35288.9474985591,1.27227711677551,0.000860678519430478
35279.7274179643,1.27104306221008,0.000862267088718005
35269.3653147276,1.26966965198517,0.000864055921804252
35259.014181042,1.26831376552582,0.000865846566357547
35249.8224134969,1.26712214946747,0.00086743976241207
35239.4920679169,1.26579701900482,0.000869233805586619
35229.1726745729,1.26448929309845,0.000871029651263514
35218.8641822702,1.26319849491119,0.000872827304228038
35209.7102562318,1.26206541061401,0.000874426727199603
35199.4223386013,1.26080691814423,0.000876227785507825
35189.145296289,1.25956583023071,0.00087803064368449
35178.8790363285,1.25834214687347,0.000879835313941162
35169.7625524291,1.25726938247681,0.000881440978193215
35159.5166898645,1.25607919692993,0.000883249054716188
35149.2816106672,1.25490665435791,0.000885058931313432
35139.0572216138,1.25375199317932,0.000886870620394347
35129.9779202946,1.25274062156677,0.000888482516560186
35119.7738285296,1.25161993503571,0.000890297599484624
35109.5803257918,1.25051748752594,0.000892114501119093
35099.3976061648,1.24943351745605,0.0008939331827721
35089.2254409284,1.24836778640747,0.0008957536811954
35079.0638468923,1.24732065200806,0.000897575989377721
35068.9128576806,1.24629187583923,0.000899400097239121
35059.898592777,1.2453932762146,0.000901023045915554
35049.7674500421,1.24439978599548,0.000902850575404662
35039.646852527,1.24342560768127,0.000904679903628569
35029.5366739023,1.24247002601624,0.000906511049411578
35019.4369987263,1.24153316020966,0.000908343993431813
35009.3477342854,1.24061584472656,0.000910178748493815
34999.2689147095,1.23970806598663,0.000912015304382114
34989.2005063777,1.23847556114197,0.000913853663194533
34979.1425174406,1.2367616891861,0.000915693819409055
34969.0949056173,1.23457705974579,0.00091753577672675
34959.0577554714,1.23193335533142,0.000919379515568038
34949.0309483138,1.22884047031403,0.000921225053657518
34939.0145340634,1.22530806064606,0.000923072377748152
34929.0084791027,1.22134566307068,0.0009249214899528
34919.0128343726,1.21696388721466,0.000926772376741475
34909.0275316106,1.21217274665833,0.000928625046628403
34899.0525371952,1.20698022842407,0.000930479501763178
34889.0879193891,1.20139539241791,0.00093233572532798
34879.1336277582,1.19542741775513,0.000934193722561543
34869.1897978043,1.18908548355103,0.000936053463949071
34859.2562772119,1.18237662315369,0.000937914973744379
34849.3331342438,1.17531085014343,0.000939778234949867
34839.4202496962,1.16789472103119,0.000941643265752217
34829.5176745127,1.1601368188858,0.00094351005238962
34819.6254255038,1.15204584598541,0.000945378587458725
34809.743434411,1.14362752437592,0.000947248879628158
34799.8717180443,1.13489079475403,0.000949120921501432
34788.9150834909,1.12481784820557,0.000951203036183174
34779.0648976996,1.11543154716492,0.000953078788554839
34769.2250039562,1.10574805736542,0.00095495627417755
34759.3952662464,1.09577453136444,0.000956835514757456
34749.5756682684,1.08551728725433,0.000958716509232101
34739.7662950931,1.07498335838318,0.000960599237068952
34729.9670957773,1.06417834758759,0.000962483703770656
34719.0910370756,1.05186367034912,0.000964579588294078
34709.3132012337,1.04050803184509,0.000966467734065512
34699.5454720142,1.02890062332153,0.000968357618478617
34689.7879166593,1.01704800128937,0.000970249224237289
34678.957986735,1.00359678268433,0.000972353048063941
34669.2216578302,0.991243541240692,0.000974248322585265
34659.4952990281,0.97866153717041,0.000976145344849605
34649.7790285104,0.965856194496155,0.00097804408756999
34638.994784697,0.951372861862183,0.000980155857316645
34629.2995037592,0.938112735748291,0.000982058278452264
34619.6141929199,0.924645245075226,0.000983962430025763
34609.9388532044,0.910974860191345,0.000985868307588988
34599.2000942806,0.89555436372757,0.000987987983461345
34589.5456442953,0.881473422050476,0.000989897522538589
34579.901148104,0.867204427719116,0.0009918087778337
34569.1965672735,0.85113388299942,0.000993934431892708
34559.572825314,0.836481511592865,0.00099584934786777
34549.9589515706,0.821655511856079,0.000997765983887614
34539.2882941512,0.804982125759125,0.000999897621476973
34529.6950381271,0.789799809455872,0.00100181791785459
34519.0472999205,0.772742033004761,0.00100395361006185
34509.4746779089,0.757223427295685,0.0010058775448706
34499.9117213717,0.741551160812378,0.00100780321844662
34489.2976172236,0.723961293697357,0.00100994487648601
34479.7551765129,0.707975745201111,0.00101187418475347
34469.1638071721,0.690048456192017,0.00101401988318424
34459.6417315096,0.673767268657684,0.00101595283798551
34449.0730633484,0.655518114566803,0.00101810256284162
34439.571301783,0.638954639434814,0.00102003915592474
34429.0250464748,0.620400905609131,0.00102219294524121
34419.5436835786,0.603569626808167,0.00102413314068337
34409.0198574316,0.584726691246033,0.00102629097057543
34399.5584174148,0.567643225193024,0.00102823484727536
34389.0569684706,0.548526287078857,0.00103039670789904
34379.6156377807,0.531201958656311,0.00103234420923409
34369.136414236,0.511823713779449,0.00103451011128841
34359.7150410698,0.494272410869598,0.00103646125011346
34349.2578737943,0.474647551774979,0.00103863120821862
34339.8564082247,0.456879675388336,0.00104058597652121
34329.4212819405,0.437023282051086,0.00104275997354159
34318.9978363439,0.41704848408699,0.00104493607136936
34309.6265031737,0.398973613977432,0.00104689639669605
34299.2248948049,0.378784418106079,0.00104907654488003
34289.8733337318,0.360520631074905,0.001051040481572
34279.4935279503,0.340127557516098,0.00105322466714447
34269.1251664988,0.319632411003113,0.00105541097601402
34259.8034647817,0.301101416349411,0.00105738045659721
34249.4567693981,0.280420184135437,0.00105957080079706
34239.1214144144,0.259644508361816,0.00106176327408794
34229.8293357018,0.240868017077446,0.00106373830631952
34219.5155469482,0.219922110438347,0.00106593480540077
34209.2128968701,0.198889553546906,0.00106813346048272
34199.9501365189,0.179888680577278,0.00107011406735958
34189.6690190422,0.158699989318848,0.00107231672485081
34179.3991085037,0.13743183016777,0.00107452150773584
34169.1403030248,0.116087928414345,0.00107672843243015
34159.9169860039,0.0968148559331894,0.00107871646703042
34149.6795429866,0.0753322690725327,0.00108092738935103
34139.4532040007,0.0537801273167133,0.00108314043769961
34129.2377999347,0.0321603268384933,0.00108535564329861
34119.0336700579,0.0104754781350493,0.00108757292706479
34109.8592051059,-0.00909581314772367,0.00108957033896446
34099.6760311865,-0.0308985877782106,0.00109179165705659
34089.5037585578,-0.052761647850275,0.00109401511853442
34079.3422191221,-0.0746825560927391,0.00109624075491288
34069.1917164787,-0.0966586247086525,0.00109846849435267
34059.0523188943,-0.118687890470028,0.0011006983162545
34049.9361208506,-0.13855841755867,0.00110270698360761
34039.8173756113,-0.160684958100319,0.0011049408454425
34029.7094634052,-0.182859688997269,0.00110717683381141
34019.6125543773,-0.205081716179848,0.00110941490556657
34009.5264794072,-0.227349027991295,0.00111165509265979
33999.4511355854,-0.249659582972527,0.00111389741257068
33989.3865239376,-0.272012144327164,0.00111614185973763
33979.3326108472,-0.294405072927475,0.00111838843632139
33969.2894299281,-0.316837102174759,0.00112063712945057
33959.2569801512,-0.339307278394699,0.00112288793394888
33949.2353308054,-0.361813485622406,0.00112514082879387
33939.2241782942,-0.38435423374176,0.00112739587689157
33929.2236560695,-0.406928777694702,0.00112965304292887
33919.2336968962,-0.429534643888474,0.00113191233675964
33909.2544026532,-0.452171117067337,0.00113417372997424
33899.2856368149,-0.474837511777878,0.00113643724814079
33889.3272985237,-0.497532933950424,0.00113870290892752
33879.3794550239,-0.520255327224731,0.00114097069180182
33869.4421735511,-0.543004155158997,0.00114324057608719
33859.5152523885,-0.565777599811554,0.00114551260257867
33849.5987913701,-0.588574171066284,0.00114778674319113
33839.6928608083,-0.611393749713898,0.00115006297642426
33829.7974250267,-0.634235799312592,0.00115234130505299
33819.9120785422,-0.657098054885864,0.00115462181729058
33809.0504569872,-0.682268559932709,0.00115713275663556
33799.1869823748,-0.705170571804047,0.00115941767953744
33789.3336643034,-0.728090107440948,0.00116170475456115
33779.4908073992,-0.751026391983032,0.00116399390573476
33769.6581070389,-0.773978710174561,0.00116628519861652
33759.8357659662,-0.79694539308548,0.00116857858072018
33749.0429376931,-0.822225511074066,0.00117110375871144
33739.2419916756,-0.84522145986557,0.00117340159501795
33729.4511359906,-0.868228733539581,0.00117570156728947
33719.6705723517,-0.891248106956482,0.00117800362289671
33709.9001316327,-0.91427880525589,0.00118030779635668
33699.1641480126,-0.939623832702637,0.00118284487221752
33689.4149352658,-0.962673425674438,0.00118515348346278
33679.6756763161,-0.98573249578476,0.00118746423656987
33669.9463711695,-1.00879848003387,0.00118977712650424
33659.2558225145,-1.03417885303497,0.00119232372203778
33649.5477779467,-1.0572589635849,0.00119464099729883
33639.8495852988,-1.08034527301788,0.00119696041769893
33629.1930262618,-1.10574591159821,0.00119951423409442
33619.5157559477,-1.12884223461151,0.00120183808692329
33609.848370149,-1.15194189548492,0.00120416406129993
33599.2257009047,-1.1773544549942,0.00120672506811874
33589.5790357183,-1.20046019554138,0.00120905549001799
33579.9424608574,-1.22356832027435,0.00121138796775505
33569.3533431365,-1.24898827075958,0.00121395619227903
33559.7372504721,-1.27209913730621,0.00121629314183949
33549.1707483553,-1.29752063751221,0.00121886625257288
33539.5750706659,-1.32063102722168,0.00122120766814373
33529.9891776597,-1.34374189376831,0.00122355118710848
33519.4557849095,-1.36916220188141,0.00122613153317623
33509.8903394622,-1.39226949214935,0.00122847947723291
33499.379460434,-1.41768491268158,0.00123106467338552
33489.8342608315,-1.44078743457794,0.00123341706968786
33479.3457610448,-1.46619653701782,0.00123600712425271
33469.8207054029,-1.489293217659,0.00123836397578194
33459.3543810891,-1.5146940946579,0.00124095891458078
33449.8495040491,-1.53778111934662,0.00124332019061384
33439.4051860833,-1.56317257881165,0.00124592003130708
33429.9203857601,-1.58625042438507,0.0012482857349648
33419.4981760306,-1.61162841320038,0.00125089042783517
33409.0872730735,-1.63700115680695,0.00125349772109319
33399.6327722328,-1.66006147861481,0.00125587020250197
33389.2438063486,-1.68541944026947,0.00125848235385655
33379.8091112346,-1.70846521854401,0.00126085927516843
33369.4418481062,-1.73380708694458,0.0012634763193656
33359.0859263965,-1.75913906097412,0.00126609592364138
33349.6812617992,-1.78216087818146,0.00126847960621545
33339.3470081885,-1.80747532844543,0.00127110407546587
33329.9620474181,-1.83047950267792,0.00127349216835857
33319.6492927885,-1.85577464103699,0.00127612152146628
33309.3477777045,-1.88105916976929,0.00127875342882058
33299.9925418132,-1.90403544902802,0.00128114827655451
33289.7124564361,-1.92929804325104,0.00128378504898446
33279.4434761143,-1.95454931259155,0.0012864243910745
33269.1857006801,-1.97978818416595,0.00128906627063345
33259.8700415862,-2.0027220249176,0.00129147020975248
33249.6332577777,-2.02793741226196,0.0012941170185769
33239.4076809124,-2.05314016342163,0.00129676634535368
33229.193107218,-2.07832956314087,0.00129941823630624
33219.91655218,-2.10121750831604,0.00130183129906368
33209.7230373407,-2.12638163566589,0.00130448805364477
33199.5404910324,-2.15153074264526,0.00130714736258379
33189.3689132595,-2.17666625976563,0.00130980921940751
33179.2081695485,-2.20178842544556,0.00131247365291242
33169.9805012179,-2.22461318969727,0.00131489810374083
33159.8406451992,-2.24970626831055,0.00131756738493045
33149.7114887533,-2.2747848033905,0.00132023925963586
33139.5930298273,-2.29984736442566,0.00132291372221283
33129.4856087187,-2.32489466667175,0.00132559067622907
33119.3888851369,-2.34992623329163,0.00132827020529458
33109.3029283728,-2.37494301795959,0.00133095228469267
33099.2278056624,-2.39994287490845,0.00133363689007667
33089.1633132433,-2.4249267578125,0.00133632406935443
33079.109383871,-2.44989538192749,0.0013390138342827
33069.9787798456,-2.47257971763611,0.001341461269281
33059.9452307896,-2.49751663208008,0.00134415589553517
33049.9223120247,-2.52243638038635,0.00134685307106029
33039.9099563117,-2.54733967781067,0.00134955280764011
33029.9081636503,-2.57222604751587,0.00135225509898986
33019.9171378033,-2.59709477424622,0.00135495988357785
33009.9363367624,-2.62194561958313,0.00135766730190401
32999.9661660023,-2.64677834510803,0.00136037723782707
32989.1014472719,-2.67385053634644,0.00136333647500358
32979.1534193947,-2.69864797592163,0.00136605167705186
32969.215343262,-2.72342658042908,0.00136876956232727
32959.2880339456,-2.74818706512451,0.00137148990176588
32949.3710839222,-2.77293062210083,0.00137421280052257
32939.4644259454,-2.79765653610229,0.00137693827090322
32929.5681272494,-2.82236409187317,0.00137966628822459
32919.6822571158,-2.84705328941345,0.00138239682706245
32909.8065424964,-2.87172293663025,0.00138512995664721
32899.9410526808,-2.89637446403503,0.00138786565175457
32889.1904939306,-2.92324471473694,0.00139085292833999
32879.3466722328,-2.94785594940186,0.00139359388725416
32869.5128715702,-2.97244954109192,0.00139633744923389
32859.6893629528,-2.99702405929565,0.0013990835325625
32849.8760791374,-3.02157998085022,0.00140183214973508
32839.1821276528,-3.04834604263306,0.00140483358331091
32829.390037172,-3.07286214828491,0.00140758753063405
32819.6079004939,-3.09735870361328,0.00141034406896205
32809.8359886216,-3.12183594703674,0.00141310311579196
32799.1867935682,-3.14851665496826,0.00141611600528165
32789.4359385041,-3.17295360565186,0.0014188803682817
32779.694969999,-3.19737076759338,0.00142164731647961
32769.9640225362,-3.22176837921143,0.00142441680565186
32759.3597876776,-3.24836254119873,0.00142744098149582
32749.6496953086,-3.27271962165833,0.00143021579174802
32739.9495567383,-3.29705715179443,0.00143299314322102
32729.3790425428,-3.32358455657959,0.00143602584268496
32719.6994880588,-3.34788250923157,0.00143880855343443
32709.1512512177,-3.37436437606812,0.00144184713615633
32699.4924845841,-3.3986177444458,0.00144463512114245
32689.8434007429,-3.42285132408142,0.00144742569400592
32679.3283425502,-3.44926905632019,0.00145047285006734
32669.6997755602,-3.47346329689026,0.00145326873624346
32659.2070619641,-3.49983525276184,0.00145632168502201
32649.598738769,-3.52398824691772,0.00145912293758071
32639.1281660068,-3.55031323432922,0.00146218170975168
32629.5400214231,-3.57442378997803,0.00146498832184159
32619.9618978754,-3.59851551055908,0.00146779737936268
32609.5240310393,-3.62477421760559,0.00147086471461179
32599.9660188516,-3.64882326126099,0.00147367911233487
32589.5499545872,-3.67503499984741,0.00147675229954457
32579.1455373976,-3.70122361183167,0.00147982844839196
32569.6180630989,-3.72520899772644,0.00148265094216495
32559.2352447374,-3.75135207176209,0.00148573296014769
32549.7276087503,-3.77529501914978,0.00148856080954528
32539.3665929677,-3.80139064788818,0.00149164860812332
32529.878931816,-3.82529091835022,0.00149448174657085
32519.5395169035,-3.85134124755859,0.00149757535745425
32509.2115452964,-3.87736845016479,0.00150067193764849
32499.7539493185,-3.90120553970337,0.00150351317370555
32489.4471710497,-3.92718720436096,0.0015066156456389
32479.1518360761,-3.95314383506775,0.0015097210642256
32469.7241687219,-3.97691655158997,0.00151257037922065
32459.4498926079,-4.0028281211853,0.00151568168791572
32449.1868560333,-4.02871465682983,0.00151879598235553
32439.7889135643,-4.05242443084717,0.00152165337833308
32429.5472068596,-4.07826852798462,0.00152477343823922
32419.3164686799,-4.10408782958984,0.00152789654388496
32409.9481838372,-4.12773418426514,0.00153076198147852
32399.7383679861,-4.15350532531738,0.00153389093458516
32389.53986096,-4.17925310134888,0.00153702280703816
32379.3520514596,-4.20497608184814,0.00154015777891612
